User,Gesture Type,Random Iteration,Number Of Training Examples,Total Size Of Training Set,Training Set Contents,Candidate,Recognizer Result Gesture Type,Result,Recognizer Result Score,Recognizer Result Best Match,Recognizer Result N Best Sorted
11,arrowhead~,2,2,32,"['arrowhead~05', 'arrowhead~02', 'asterisk~05', 'asterisk~03', 'D~01', 'D~06', 'exclamation_point~01', 'exclamation_point~09', 'five_point_star~04', 'five_point_star~05', 'H~04', 'H~08', 'half_note~06', 'half_note~04', 'I~02', 'I~09', 'line~05', 'line~04', 'N~07', 'N~03', 'null~04', 'null~06', 'P~02', 'P~05', 'pitchfork~01', 'pitchfork~02', 'six_point_star~09', 'six_point_star~05', 'T~07', 'T~08', 'X~02', 'X~04']",['arrowhead~01'],five_point_star~,0,2.5494414391695366,five_point_star~05,"[['five_point_star~05', 2.5494414391695366], ['half_note~06', 2.8205912419384624], ['exclamation_point~09', 2.829558065375295], ['exclamation_point~01', 2.862023048409464], ['half_note~04', 2.884122091002384], ['asterisk~05', 3.0367656555536535], ['T~08', 3.0446439728887884], ['five_point_star~04', 3.04753729687487], ['six_point_star~05', 3.46556454081461], ['pitchfork~01', 3.48668396667751], ['T~07', 3.4998451356865634], ['asterisk~03', 3.5947976936391575], ['X~02', 3.6530179708896346], ['six_point_star~09', 3.6879429858125086], ['pitchfork~02', 3.7153016767037244], ['null~06', 3.9820785056027432], ['X~04', 4.060375552505361], ['null~04', 4.079835433078413], ['I~02', 4.683822200314081], ['arrowhead~05', 4.795085048976416], ['arrowhead~02', 4.888033844124158], ['I~09', 5.016779485394792], ['D~06', 5.714156951149692], ['line~05', 6.0080728386857745], ['line~04', 6.014802587561399], ['H~08', 6.072102022704133], ['P~02', 6.090802871330176], ['H~04', 6.288560570135253], ['N~03', 6.532429783956652], ['P~05', 6.568776008859899], ['D~01', 7.24119510418818], ['N~07', 7.535010753190122]]"
11,asterisk~,2,2,32,"['arrowhead~05', 'arrowhead~02', 'asterisk~05', 'asterisk~03', 'D~01', 'D~06', 'exclamation_point~01', 'exclamation_point~09', 'five_point_star~04', 'five_point_star~05', 'H~04', 'H~08', 'half_note~06', 'half_note~04', 'I~02', 'I~09', 'line~05', 'line~04', 'N~07', 'N~03', 'null~04', 'null~06', 'P~02', 'P~05', 'pitchfork~01', 'pitchfork~02', 'six_point_star~09', 'six_point_star~05', 'T~07', 'T~08', 'X~02', 'X~04']",['asterisk~04'],asterisk~,1,0.7218773762004375,asterisk~05,"[['asterisk~05', 0.7218773762004375], ['X~02', 1.5957751039413706], ['X~04', 1.7446468948461098], ['asterisk~03', 1.8355059892065968], ['five_point_star~05', 2.750065405559634], ['T~08', 3.117125899740749], ['six_point_star~05', 3.2232092771692895], ['T~07', 3.2335307476988064], ['six_point_star~09', 3.4022623381710573], ['half_note~06', 3.562105540998647], ['arrowhead~02', 3.5832814540146627], ['five_point_star~04', 3.7062475558650707], ['half_note~04', 3.716513487608769], ['null~04', 3.769959062512884], ['arrowhead~05', 3.807033439316406], ['null~06', 3.8082353121440713], ['H~04', 3.846140316399307], ['line~05', 4.030187198968468], ['pitchfork~02', 4.048627450409661], ['pitchfork~01', 4.0536173432651275], ['line~04', 4.08128576401892], ['H~08', 4.34736752110413], ['I~02', 4.536544731644401], ['exclamation_point~01', 4.593242863191514], ['I~09', 4.641949512550413], ['exclamation_point~09', 4.665243171586109], ['P~05', 4.80497664352456], ['P~02', 5.279399687424504], ['D~06', 5.4218438290235875], ['D~01', 5.631774350171351], ['N~03', 5.890047286867186], ['N~07', 5.97758520091059]]"
11,D~,2,2,32,"['arrowhead~05', 'arrowhead~02', 'asterisk~05', 'asterisk~03', 'D~01', 'D~06', 'exclamation_point~01', 'exclamation_point~09', 'five_point_star~04', 'five_point_star~05', 'H~04', 'H~08', 'half_note~06', 'half_note~04', 'I~02', 'I~09', 'line~05', 'line~04', 'N~07', 'N~03', 'null~04', 'null~06', 'P~02', 'P~05', 'pitchfork~01', 'pitchfork~02', 'six_point_star~09', 'six_point_star~05', 'T~07', 'T~08', 'X~02', 'X~04']",['D~08'],H~,0,0.8464254382995067,H~08,"[['H~08', 0.8464254382995067], ['D~06', 0.8504910232143625], ['P~05', 1.1546529482136838], ['D~01', 1.191899273535357], ['P~02', 1.5828634377813933], ['N~07', 2.4424667305663745], ['H~04', 2.8243778868210576], ['six_point_star~09', 2.8293694592105285], ['N~03', 2.85103700917843], ['I~02', 2.8914820596119224], ['six_point_star~05', 2.933132110901], ['five_point_star~04', 3.1223390208365482], ['null~04', 3.1962111300392695], ['I~09', 3.3027522512810306], ['pitchfork~02', 3.4207246317819076], ['null~06', 3.511600241066116], ['five_point_star~05', 3.529251569240745], ['asterisk~03', 3.7958784752320054], ['arrowhead~02', 3.9165271269955966], ['line~05', 4.006674209736527], ['line~04', 4.012223628561159], ['pitchfork~01', 4.034910906546081], ['T~07', 4.097532455435851], ['exclamation_point~01', 4.182191213473081], ['T~08', 4.1839216848630745], ['X~04', 4.209006434852897], ['arrowhead~05', 4.236643893307157], ['exclamation_point~09', 4.260777962440197], ['X~02', 4.449542826273023], ['asterisk~05', 5.159048528982936], ['half_note~04', 6.4840178294871285], ['half_note~06', 7.026389053517662]]"
11,exclamation_point~,2,2,32,"['arrowhead~05', 'arrowhead~02', 'asterisk~05', 'asterisk~03', 'D~01', 'D~06', 'exclamation_point~01', 'exclamation_point~09', 'five_point_star~04', 'five_point_star~05', 'H~04', 'H~08', 'half_note~06', 'half_note~04', 'I~02', 'I~09', 'line~05', 'line~04', 'N~07', 'N~03', 'null~04', 'null~06', 'P~02', 'P~05', 'pitchfork~01', 'pitchfork~02', 'six_point_star~09', 'six_point_star~05', 'T~07', 'T~08', 'X~02', 'X~04']",['exclamation_point~03'],exclamation_point~,1,0.21391512703912222,exclamation_point~09,"[['exclamation_point~09', 0.21391512703912222], ['exclamation_point~01', 0.34916258268610156], ['pitchfork~02', 2.238488718030856], ['asterisk~03', 2.5123903663712035], ['I~02', 2.698348815798202], ['T~07', 2.7444262246554754], ['T~08', 2.8122141069750497], ['pitchfork~01', 2.8280593492968538], ['I~09', 2.9637000199299535], ['arrowhead~02', 3.0569211096239024], ['five_point_star~04', 3.3201430769990856], ['half_note~04', 3.4882802260705987], ['D~06', 3.5095337627893284], ['arrowhead~05', 3.539069210986286], ['five_point_star~05', 3.7634424571431793], ['line~05', 4.143744055428545], ['X~02', 4.203892768426409], ['line~04', 4.213464699486599], ['six_point_star~09', 4.385383014938873], ['asterisk~05', 4.41601091248523], ['six_point_star~05', 4.484200217845227], ['P~05', 4.487551112308649], ['N~03', 4.602070263967786], ['H~08', 4.634495096745764], ['P~02', 4.656973787238863], ['X~04', 4.702378639512571], ['half_note~06', 4.731280211325977], ['D~01', 5.082295623132087], ['N~07', 5.944132548471831], ['null~04', 6.188867500028072], ['null~06', 6.485732514476206], ['H~04', 6.683761034762727]]"
11,five_point_star~,2,2,32,"['arrowhead~05', 'arrowhead~02', 'asterisk~05', 'asterisk~03', 'D~01', 'D~06', 'exclamation_point~01', 'exclamation_point~09', 'five_point_star~04', 'five_point_star~05', 'H~04', 'H~08', 'half_note~06', 'half_note~04', 'I~02', 'I~09', 'line~05', 'line~04', 'N~07', 'N~03', 'null~04', 'null~06', 'P~02', 'P~05', 'pitchfork~01', 'pitchfork~02', 'six_point_star~09', 'six_point_star~05', 'T~07', 'T~08', 'X~02', 'X~04']",['five_point_star~06'],five_point_star~,1,0.9450834487479068,five_point_star~05,"[['five_point_star~05', 0.9450834487479068], ['five_point_star~04', 1.136103974393565], ['asterisk~03', 1.9550101727557558], ['six_point_star~05', 1.9918614950111895], ['six_point_star~09', 2.1662258058689754], ['arrowhead~05', 2.3335541626384226], ['null~06', 2.5054056342520776], ['arrowhead~02', 2.6817264005213994], ['null~04', 2.758090474899997], ['X~02', 2.824296015832882], ['P~02', 2.8900049542407755], ['T~07', 2.9231644875485907], ['pitchfork~01', 2.9712130521549196], ['line~04', 2.9838636310181688], ['line~05', 3.0492789016590973], ['X~04', 3.075442610055529], ['pitchfork~02', 3.0831796752661083], ['P~05', 3.33107136104095], ['H~08', 3.430787200724866], ['D~06', 3.460216099095778], ['exclamation_point~01', 3.489872763250466], ['T~08', 3.4975012753420947], ['asterisk~05', 3.540550504009825], ['exclamation_point~09', 3.5519551952268236], ['D~01', 3.865190005582364], ['N~03', 4.022168254642322], ['H~04', 4.189221700250884], ['N~07', 4.275965799091717], ['half_note~04', 4.4031787019047], ['half_note~06', 4.690938380688896], ['I~02', 5.328045924871858], ['I~09', 5.702086540177197]]"
11,H~,2,2,32,"['arrowhead~05', 'arrowhead~02', 'asterisk~05', 'asterisk~03', 'D~01', 'D~06', 'exclamation_point~01', 'exclamation_point~09', 'five_point_star~04', 'five_point_star~05', 'H~04', 'H~08', 'half_note~06', 'half_note~04', 'I~02', 'I~09', 'line~05', 'line~04', 'N~07', 'N~03', 'null~04', 'null~06', 'P~02', 'P~05', 'pitchfork~01', 'pitchfork~02', 'six_point_star~09', 'six_point_star~05', 'T~07', 'T~08', 'X~02', 'X~04']",['H~03'],H~,1,0.658477169430433,H~08,"[['H~08', 0.658477169430433], ['P~05', 1.505567895223944], ['D~06', 1.5178734924231], ['D~01', 1.749455391157465], ['H~04', 1.822308219221834], ['P~02', 1.9485319344076169], ['six_point_star~09', 2.2902630782060425], ['six_point_star~05', 2.5042034755469147], ['five_point_star~04', 2.6009483652829806], ['N~07', 2.7660138197478195], ['five_point_star~05', 2.9719316784094416], ['null~06', 3.0600377201773266], ['null~04', 3.266408940373826], ['T~08', 3.291013850047779], ['N~03', 3.2924969446201904], ['T~07', 3.5829698096705886], ['arrowhead~02', 3.698917220280207], ['I~02', 3.713928988107019], ['asterisk~05', 3.9739473731650636], ['arrowhead~05', 3.9942626580832776], ['pitchfork~02', 4.00705718210713], ['I~09', 4.024259048051046], ['asterisk~03', 4.032298570359981], ['line~05', 4.052727518633159], ['line~04', 4.058569715011462], ['X~04', 4.2838609625777995], ['pitchfork~01', 4.356951017367058], ['half_note~04', 4.464808423430295], ['X~02', 4.719820894946201], ['half_note~06', 4.76116633716863], ['exclamation_point~09', 4.779456699052478], ['exclamation_point~01', 4.817386803627675]]"
11,half_note~,2,2,32,"['arrowhead~05', 'arrowhead~02', 'asterisk~05', 'asterisk~03', 'D~01', 'D~06', 'exclamation_point~01', 'exclamation_point~09', 'five_point_star~04', 'five_point_star~05', 'H~04', 'H~08', 'half_note~06', 'half_note~04', 'I~02', 'I~09', 'line~05', 'line~04', 'N~07', 'N~03', 'null~04', 'null~06', 'P~02', 'P~05', 'pitchfork~01', 'pitchfork~02', 'six_point_star~09', 'six_point_star~05', 'T~07', 'T~08', 'X~02', 'X~04']",['half_note~10'],half_note~,1,0.8550852546316181,half_note~04,"[['half_note~04', 0.8550852546316181], ['half_note~06', 1.7010519957782695], ['exclamation_point~09', 3.2927574528685737], ['exclamation_point~01', 3.4176957833362347], ['I~02', 3.5907992485311246], ['I~09', 3.754979956833356], ['five_point_star~04', 3.7646738778101514], ['T~08', 3.977567121596416], ['pitchfork~02', 4.038044780128506], ['asterisk~03', 4.107493545670069], ['asterisk~05', 4.13265793537268], ['five_point_star~05', 4.140151296175535], ['T~07', 4.209443504124758], ['six_point_star~09', 4.380226996612848], ['six_point_star~05', 4.44648454306843], ['pitchfork~01', 4.702748628319252], ['H~08', 4.804924892552618], ['arrowhead~02', 4.969226878779378], ['arrowhead~05', 5.146765314441375], ['X~02', 5.5347504544841], ['D~06', 5.6247687222923854], ['X~04', 5.879215543218968], ['H~04', 6.205731582224267], ['null~06', 6.241375397402944], ['line~04', 6.293376878278798], ['line~05', 6.298739321477072], ['null~04', 6.333075812230571], ['P~05', 6.342342084152647], ['N~03', 6.837810026576804], ['P~02', 7.037292279295091], ['D~01', 7.17398304906052], ['N~07', 8.129122944231705]]"
11,I~,2,2,32,"['arrowhead~05', 'arrowhead~02', 'asterisk~05', 'asterisk~03', 'D~01', 'D~06', 'exclamation_point~01', 'exclamation_point~09', 'five_point_star~04', 'five_point_star~05', 'H~04', 'H~08', 'half_note~06', 'half_note~04', 'I~02', 'I~09', 'line~05', 'line~04', 'N~07', 'N~03', 'null~04', 'null~06', 'P~02', 'P~05', 'pitchfork~01', 'pitchfork~02', 'six_point_star~09', 'six_point_star~05', 'T~07', 'T~08', 'X~02', 'X~04']",['I~01'],I~,1,0.8401767199697836,I~09,"[['I~09', 0.8401767199697836], ['I~02', 0.891249910628131], ['exclamation_point~09', 3.1937111480247453], ['exclamation_point~01', 3.251800396317044], ['H~08', 3.3739526367866697], ['T~08', 3.374077919703314], ['D~06', 3.579980644039223], ['half_note~04', 3.7125363653678263], ['N~03', 4.064681193424115], ['T~07', 4.080815869344678], ['D~01', 4.1198570103496985], ['asterisk~03', 4.465591469420887], ['half_note~06', 4.539740129378818], ['X~02', 4.560455175147592], ['arrowhead~02', 4.6571357536151865], ['H~04', 4.6751927687985235], ['pitchfork~02', 4.6775967859967125], ['X~04', 4.904268263882827], ['six_point_star~09', 5.027355128785866], ['asterisk~05', 5.032728955237935], ['N~07', 5.216452645571257], ['five_point_star~04', 5.229185380032091], ['P~05', 5.2890060027722345], ['pitchfork~01', 5.327789309994083], ['six_point_star~05', 5.4380232995641276], ['arrowhead~05', 5.506029573267259], ['line~05', 5.763404530155718], ['line~04', 5.933528266437047], ['five_point_star~05', 6.062627484039521], ['P~02', 6.4093884691982925], ['null~04', 6.725469582933099], ['null~06', 7.375137033449418]]"
11,line~,2,2,32,"['arrowhead~05', 'arrowhead~02', 'asterisk~05', 'asterisk~03', 'D~01', 'D~06', 'exclamation_point~01', 'exclamation_point~09', 'five_point_star~04', 'five_point_star~05', 'H~04', 'H~08', 'half_note~06', 'half_note~04', 'I~02', 'I~09', 'line~05', 'line~04', 'N~07', 'N~03', 'null~04', 'null~06', 'P~02', 'P~05', 'pitchfork~01', 'pitchfork~02', 'six_point_star~09', 'six_point_star~05', 'T~07', 'T~08', 'X~02', 'X~04']",['line~07'],line~,1,0.09090183080387222,line~04,"[['line~04', 0.09090183080387222], ['line~05', 0.1649878884035181], ['arrowhead~02', 0.8415634344315911], ['arrowhead~05', 0.9479289592321648], ['T~07', 1.738335946661733], ['asterisk~03', 2.8000435557510226], ['N~03', 3.312716528657873], ['X~02', 3.540255353402372], ['T~08', 3.5431692078753914], ['P~02', 3.5733252710850194], ['N~07', 3.6719069258968835], ['P~05', 3.7267218960490642], ['five_point_star~04', 3.7384953260275458], ['X~04', 3.839764603720313], ['exclamation_point~01', 3.8507552692718616], ['five_point_star~05', 3.9360815594595], ['D~01', 4.00373200076867], ['D~06', 4.029411126135927], ['exclamation_point~09', 4.038481512102101], ['H~08', 4.133609859144288], ['null~06', 4.139378976589984], ['six_point_star~05', 4.257966362129051], ['null~04', 4.37009435922383], ['pitchfork~02', 4.541123370411252], ['H~04', 4.553242018734381], ['pitchfork~01', 4.658254825896376], ['asterisk~05', 4.892163598849469], ['six_point_star~09', 5.066563571523729], ['I~02', 5.090357682546873], ['I~09', 5.78713808009609], ['half_note~04', 6.8236629942798155], ['half_note~06', 8.129716013444675]]"
11,N~,2,2,32,"['arrowhead~05', 'arrowhead~02', 'asterisk~05', 'asterisk~03', 'D~01', 'D~06', 'exclamation_point~01', 'exclamation_point~09', 'five_point_star~04', 'five_point_star~05', 'H~04', 'H~08', 'half_note~06', 'half_note~04', 'I~02', 'I~09', 'line~05', 'line~04', 'N~07', 'N~03', 'null~04', 'null~06', 'P~02', 'P~05', 'pitchfork~01', 'pitchfork~02', 'six_point_star~09', 'six_point_star~05', 'T~07', 'T~08', 'X~02', 'X~04']",['N~01'],N~,1,0.7215252731158643,N~03,"[['N~03', 0.7215252731158643], ['N~07', 1.158691883276248], ['D~01', 1.925760932594657], ['H~04', 1.955309134910958], ['D~06', 2.5160594703920314], ['P~05', 3.2086345443705016], ['null~04', 3.3306241906756764], ['H~08', 3.529905231022492], ['I~02', 3.6051915186752126], ['line~05', 3.7159532671123356], ['line~04', 3.7656165785327884], ['arrowhead~05', 3.7780145848726265], ['null~06', 3.8062459677345317], ['P~02', 3.813840780192431], ['I~09', 3.8358639277857014], ['arrowhead~02', 3.8681012389167067], ['six_point_star~05', 3.894920498986439], ['T~08', 3.903693407258742], ['T~07', 4.1050964142222774], ['six_point_star~09', 4.384697220403453], ['asterisk~03', 4.402653266042316], ['five_point_star~04', 4.518304840280866], ['X~02', 4.584532512637358], ['X~04', 4.843757625304054], ['pitchfork~02', 4.880195149353675], ['pitchfork~01', 4.913922205887064], ['exclamation_point~01', 5.062870862577466], ['exclamation_point~09', 5.182106587782506], ['five_point_star~05', 5.221341148427332], ['asterisk~05', 6.329915838519075], ['half_note~04', 8.222838313515394], ['half_note~06', 8.836998922940486]]"
11,null~,2,2,32,"['arrowhead~05', 'arrowhead~02', 'asterisk~05', 'asterisk~03', 'D~01', 'D~06', 'exclamation_point~01', 'exclamation_point~09', 'five_point_star~04', 'five_point_star~05', 'H~04', 'H~08', 'half_note~06', 'half_note~04', 'I~02', 'I~09', 'line~05', 'line~04', 'N~07', 'N~03', 'null~04', 'null~06', 'P~02', 'P~05', 'pitchfork~01', 'pitchfork~02', 'six_point_star~09', 'six_point_star~05', 'T~07', 'T~08', 'X~02', 'X~04']",['null~07'],null~,1,0.6681001739743759,null~06,"[['null~06', 0.6681001739743759], ['null~04', 0.7602850800977252], ['six_point_star~05', 1.6463306619798561], ['six_point_star~09', 1.7635933355482645], ['five_point_star~05', 2.259475290076575], ['five_point_star~04', 2.569770810329978], ['P~02', 2.6206021480266792], ['N~03', 2.695153534301757], ['N~07', 2.7349828008679586], ['P~05', 2.79267615547223], ['X~02', 2.8475257591272363], ['asterisk~03', 2.8544744485870828], ['T~07', 3.01428186322854], ['X~04', 3.287498189252666], ['pitchfork~02', 3.3011708404186706], ['D~01', 3.312731479610997], ['pitchfork~01', 3.327095561270318], ['arrowhead~02', 3.372480869741533], ['H~08', 3.3904552822204006], ['T~08', 3.4567034615796053], ['H~04', 3.4989846560373716], ['arrowhead~05', 3.5247164731327993], ['D~06', 3.53451717480402], ['line~04', 3.845481224942257], ['line~05', 3.848952018920472], ['asterisk~05', 4.048515604882735], ['exclamation_point~01', 4.755728424476816], ['exclamation_point~09', 4.9186190935710625], ['I~02', 5.451338946506751], ['half_note~06', 5.538741374087226], ['I~09', 5.690930806773365], ['half_note~04', 5.861373420692904]]"
11,P~,2,2,32,"['arrowhead~05', 'arrowhead~02', 'asterisk~05', 'asterisk~03', 'D~01', 'D~06', 'exclamation_point~01', 'exclamation_point~09', 'five_point_star~04', 'five_point_star~05', 'H~04', 'H~08', 'half_note~06', 'half_note~04', 'I~02', 'I~09', 'line~05', 'line~04', 'N~07', 'N~03', 'null~04', 'null~06', 'P~02', 'P~05', 'pitchfork~01', 'pitchfork~02', 'six_point_star~09', 'six_point_star~05', 'T~07', 'T~08', 'X~02', 'X~04']",['P~03'],P~,1,0.589898696833642,P~05,"[['P~05', 0.589898696833642], ['P~02', 0.7340884272494704], ['D~01', 1.581052197030693], ['H~08', 1.7670172372742035], ['D~06', 1.9776945259653518], ['N~07', 2.172044269255571], ['null~04', 2.5710390874368914], ['null~06', 2.602320527041746], ['five_point_star~04', 2.873294385801682], ['six_point_star~09', 2.9618749777366324], ['six_point_star~05', 3.0060624693288687], ['N~03', 3.0523608125016097], ['pitchfork~01', 3.2245246894066892], ['five_point_star~05', 3.2421605365426576], ['pitchfork~02', 3.2929571871720733], ['H~04', 3.5040544791071713], ['line~04', 3.601126324643767], ['line~05', 3.606086525676926], ['T~08', 3.6594726279878564], ['T~07', 3.67882974666488], ['asterisk~03', 3.7097728475870535], ['arrowhead~02', 3.777739823534943], ['X~02', 3.8455495903872126], ['arrowhead~05', 4.081238404761436], ['X~04', 4.176457722693752], ['exclamation_point~01', 4.401810641309602], ['exclamation_point~09', 4.6155984993222505], ['asterisk~05', 4.778407111603923], ['I~02', 5.383100765797491], ['I~09', 5.739265579505537], ['half_note~04', 7.718517928376866], ['half_note~06', 8.538454132449635]]"
11,pitchfork~,2,2,32,"['arrowhead~05', 'arrowhead~02', 'asterisk~05', 'asterisk~03', 'D~01', 'D~06', 'exclamation_point~01', 'exclamation_point~09', 'five_point_star~04', 'five_point_star~05', 'H~04', 'H~08', 'half_note~06', 'half_note~04', 'I~02', 'I~09', 'line~05', 'line~04', 'N~07', 'N~03', 'null~04', 'null~06', 'P~02', 'P~05', 'pitchfork~01', 'pitchfork~02', 'six_point_star~09', 'six_point_star~05', 'T~07', 'T~08', 'X~02', 'X~04']",['pitchfork~04'],pitchfork~,1,0.4688018014195801,pitchfork~02,"[['pitchfork~02', 0.4688018014195801], ['pitchfork~01', 0.7365113342407541], ['asterisk~03', 1.695005857023777], ['P~05', 2.381048299590327], ['exclamation_point~01', 2.655438257843156], ['D~06', 2.79053973153536], ['exclamation_point~09', 2.814664707961251], ['six_point_star~09', 2.8580750872778267], ['P~02', 2.905902566872831], ['five_point_star~04', 3.0645776223439216], ['H~08', 3.1136349322529986], ['five_point_star~05', 3.2132745487460426], ['N~03', 3.3726542858753095], ['X~04', 3.386803255443231], ['D~01', 3.444611147701014], ['six_point_star~05', 3.4546734678608346], ['asterisk~05', 3.5162932104097266], ['I~02', 3.5848170475935097], ['X~02', 3.586437353715369], ['null~04', 3.6820215644146197], ['arrowhead~02', 3.709885990499258], ['arrowhead~05', 3.7399315276920384], ['T~08', 3.891987754208735], ['I~09', 3.9108579445711693], ['T~07', 3.9818038120711448], ['N~07', 4.010323971742979], ['null~06', 4.076974770754605], ['line~05', 4.244570385061771], ['line~04', 4.270856455221765], ['half_note~04', 4.982874445446521], ['H~04', 5.0331475710029006], ['half_note~06', 5.524500881741725]]"
11,six_point_star~,2,2,32,"['arrowhead~05', 'arrowhead~02', 'asterisk~05', 'asterisk~03', 'D~01', 'D~06', 'exclamation_point~01', 'exclamation_point~09', 'five_point_star~04', 'five_point_star~05', 'H~04', 'H~08', 'half_note~06', 'half_note~04', 'I~02', 'I~09', 'line~05', 'line~04', 'N~07', 'N~03', 'null~04', 'null~06', 'P~02', 'P~05', 'pitchfork~01', 'pitchfork~02', 'six_point_star~09', 'six_point_star~05', 'T~07', 'T~08', 'X~02', 'X~04']",['six_point_star~10'],six_point_star~,1,0.6429012728747707,six_point_star~09,"[['six_point_star~09', 0.6429012728747707], ['six_point_star~05', 0.749683891165547], ['five_point_star~05', 1.4492724395903422], ['null~06', 1.5981918094737004], ['null~04', 1.601852745894146], ['five_point_star~04', 1.8608640197145112], ['H~08', 2.7646955528292545], ['asterisk~03', 2.8137999282340966], ['H~04', 2.898666565564131], ['P~05', 2.942482975739414], ['D~06', 3.1127637541842272], ['P~02', 3.1453838461534485], ['pitchfork~02', 3.2761379832306283], ['X~02', 3.371531135625554], ['X~04', 3.424769776504183], ['D~01', 3.430247729628765], ['asterisk~05', 3.452741119338019], ['T~07', 3.5751770488755037], ['pitchfork~01', 3.604252595551671], ['T~08', 3.706584141010523], ['N~03', 3.713178392553997], ['N~07', 3.7619398756078435], ['arrowhead~02', 3.9798690996425057], ['half_note~06', 4.035428316154412], ['arrowhead~05', 4.079348799344799], ['half_note~04', 4.306643129066849], ['I~02', 4.576800590142785], ['exclamation_point~01', 4.576952988374577], ['line~05', 4.585847551118947], ['exclamation_point~09', 4.596647401073437], ['line~04', 4.602275799328383], ['I~09', 5.087009608065587]]"
11,T~,2,2,32,"['arrowhead~05', 'arrowhead~02', 'asterisk~05', 'asterisk~03', 'D~01', 'D~06', 'exclamation_point~01', 'exclamation_point~09', 'five_point_star~04', 'five_point_star~05', 'H~04', 'H~08', 'half_note~06', 'half_note~04', 'I~02', 'I~09', 'line~05', 'line~04', 'N~07', 'N~03', 'null~04', 'null~06', 'P~02', 'P~05', 'pitchfork~01', 'pitchfork~02', 'six_point_star~09', 'six_point_star~05', 'T~07', 'T~08', 'X~02', 'X~04']",['T~02'],T~,1,0.37008852146212057,T~08,"[['T~08', 0.37008852146212057], ['T~07', 1.560999344495603], ['arrowhead~02', 2.65639707746666], ['X~02', 2.662488241597816], ['asterisk~05', 2.696955868818399], ['asterisk~03', 2.72891026312916], ['exclamation_point~01', 2.861019750357755], ['exclamation_point~09', 2.863198458339383], ['I~09', 2.8991813510839295], ['I~02', 3.077239415226054], ['six_point_star~05', 3.3590317688003974], ['five_point_star~04', 3.391516141794169], ['X~04', 3.4117315757701574], ['line~05', 3.4960770287583878], ['arrowhead~05', 3.54377613506712], ['H~04', 3.555215212793342], ['five_point_star~05', 3.5994803704181053], ['line~04', 3.685563540971931], ['six_point_star~09', 3.6920928970946036], ['N~03', 3.851355746285001], ['H~08', 3.8812508590124315], ['pitchfork~02', 4.046099485046417], ['N~07', 4.047842637574048], ['half_note~04', 4.13280934982437], ['D~06', 4.245632819499426], ['pitchfork~01', 4.291659707856289], ['null~04', 4.321811527209391], ['null~06', 4.381808387501183], ['P~05', 4.458220522711674], ['D~01', 4.4593709774386125], ['P~02', 4.490776100189267], ['half_note~06', 5.0925345480684765]]"
11,X~,2,2,32,"['arrowhead~05', 'arrowhead~02', 'asterisk~05', 'asterisk~03', 'D~01', 'D~06', 'exclamation_point~01', 'exclamation_point~09', 'five_point_star~04', 'five_point_star~05', 'H~04', 'H~08', 'half_note~06', 'half_note~04', 'I~02', 'I~09', 'line~05', 'line~04', 'N~07', 'N~03', 'null~04', 'null~06', 'P~02', 'P~05', 'pitchfork~01', 'pitchfork~02', 'six_point_star~09', 'six_point_star~05', 'T~07', 'T~08', 'X~02', 'X~04']",['X~06'],X~,1,0.20975709211472088,X~02,"[['X~02', 0.20975709211472088], ['X~04', 0.750642344646709], ['asterisk~05', 1.2063839258817795], ['asterisk~03', 1.9839433422389743], ['T~08', 2.4612195875819394], ['five_point_star~05', 2.6862596671803276], ['T~07', 2.715581202738266], ['arrowhead~05', 3.0193083933667504], ['line~05', 3.0608225251694394], ['arrowhead~02', 3.0919305090111138], ['six_point_star~05', 3.189515211902874], ['line~04', 3.206486939379008], ['null~06', 3.276430589136462], ['pitchfork~01', 3.331940019071224], ['null~04', 3.39209571735427], ['six_point_star~09', 3.4671055581126806], ['pitchfork~02', 3.4967523951670136], ['five_point_star~04', 3.6974947345086924], ['exclamation_point~01', 4.074191959411956], ['I~02', 4.103574846078307], ['P~05', 4.125889262236867], ['exclamation_point~09', 4.201011544158715], ['N~07', 4.229110879334292], ['N~03', 4.297360342841346], ['D~01', 4.480344421641363], ['I~09', 4.488835309624692], ['H~08', 4.517953635586562], ['P~02', 4.668391308486277], ['D~06', 4.670882488975274], ['H~04', 4.825317361496859], ['half_note~04', 4.921173231158061], ['half_note~06', 5.0442872853323]]"
,,,,,,,,,,,
Total Accuracy for 10: ,0.953125,,,,,,,,,,
Total Accuracy for 11: ,0.90625,,,,,,,,,,
,,,,,,,,,,,
Average Accuracy for all users : ,0.9296875,,,,,,,,,,
